FED Date,USD/EUR,3M USD LIBOR,EBR Date,3M EUR LIBOR
2008-08-11,1.4958,2.80375,2008-08-15,4.966
2008-08-12,1.4905,2.80438,2008-08-18,4.963
2008-08-13,1.4895,2.80438,2008-08-19,4.963
2008-08-14,1.4856,2.80688,2008-08-20,4.964
2008-08-15,1.4695,2.80875,2008-08-21,4.963
2008-08-18,1.4730,2.81000,2008-08-22,4.964
2008-08-19,1.4746,2.81125,2008-08-25,4.965
2008-08-20,1.4701,2.81188,2008-08-26,4.965
2008-08-21,1.4875,2.81063,2008-08-27,4.964
2008-08-22,1.4800,2.81000,2008-08-28,4.962
2008-08-25,1.4803,#N/A,2008-08-29,4.963
2008-08-26,1.4660,2.80938,2008-09-01,4.961
2008-08-27,1.4684,2.81000,2008-09-02,4.961
2008-08-28,1.4685,2.81000,2008-09-03,4.96
2008-08-29,1.4669,2.81063,2008-09-04,4.961
2008-09-01,#N/A,2.81000,2008-09-05,4.96
2008-09-02,1.4522,2.81313,2008-09-08,4.959
2008-09-03,1.4489,2.81375,2008-09-09,4.958
2008-09-04,1.4360,2.81500,2008-09-10,4.959
2008-09-05,1.4273,2.81438,2008-09-11,4.958
2008-09-08,1.4126,2.81688,2008-09-12,4.958
2008-09-09,1.4173,2.81813,2008-09-15,4.964
2008-09-10,1.4020,2.81875,2008-09-16,4.969
2008-09-11,1.3939,2.81875,2008-09-17,4.973
2008-09-12,1.4172,2.81875,2008-09-18,4.991
2008-09-15,1.4175,2.81625,2008-09-19,5.005
2008-09-16,1.4155,2.87625,2008-09-22,5.029
2008-09-17,1.4215,3.06250,2008-09-23,5.055
2008-09-18,1.4382,3.20375,2008-09-24,5.066
2008-09-19,1.4384,3.21000,2008-09-25,5.119
2008-09-22,1.4697,3.19750,2008-09-26,5.142
2008-09-23,1.4737,3.21125,2008-09-29,5.237
2008-09-24,1.4655,3.47625,2008-09-30,5.277
2008-09-25,1.4643,3.76875,2008-10-01,5.291
2008-09-26,1.4596,3.76188,2008-10-02,5.33
2008-09-29,1.4381,3.88250,2008-10-03,5.339
2008-09-30,1.4081,4.05250,2008-10-06,5.345
2008-10-01,1.4058,4.15000,2008-10-07,5.377
2008-10-02,1.3854,4.20750,2008-10-08,5.393
2008-10-03,1.3816,4.33375,2008-10-09,5.393
2008-10-06,1.3508,4.28875,2008-10-10,5.381
2008-10-07,1.3649,4.32000,2008-10-13,5.318
2008-10-08,1.3680,4.52375,2008-10-14,5.235
2008-10-09,1.3646,4.75000,2008-10-15,5.168
2008-10-10,1.3471,4.81875,2008-10-16,5.09
2008-10-13,#N/A,4.75250,2008-10-17,5.045
2008-10-14,1.3658,4.63500,2008-10-20,5
2008-10-15,1.3567,4.55000,2008-10-21,4.968
2008-10-16,1.3416,4.50250,2008-10-22,4.936
2008-10-17,1.3462,4.41875,2008-10-23,4.921
2008-10-20,1.3314,4.05875,2008-10-24,4.918
2008-10-21,1.3102,3.83375,2008-10-27,4.912
2008-10-22,1.2835,3.54125,2008-10-28,4.86
2008-10-23,1.2878,3.53500,2008-10-29,4.827
2008-10-24,1.2639,3.51625,2008-10-30,4.794
2008-10-27,1.2446,3.50750,2008-10-31,4.76
2008-10-28,1.2476,3.46500,2008-11-03,4.733
2008-10-29,1.2851,3.42000,2008-11-04,4.7
2008-10-30,1.2850,3.19250,2008-11-05,4.663
2008-10-31,1.2682,3.02625,2008-11-06,4.592
2008-11-03,1.2719,2.85875,2008-11-07,4.474
2008-11-04,1.3021,2.70625,2008-11-10,4.406
2008-11-05,1.3039,2.50625,2008-11-11,4.343
2008-11-06,1.2756,2.38750,2008-11-12,4.286
2008-11-07,1.2777,2.29000,2008-11-13,4.245
2008-11-10,1.2760,2.23500,2008-11-14,4.223
2008-11-11,#N/A,2.17500,2008-11-17,4.191
2008-11-12,1.2558,2.13250,2008-11-18,4.153
2008-11-13,1.2526,2.14875,2008-11-19,4.12
2008-11-14,1.2731,2.23625,2008-11-20,4.076
2008-11-17,1.2726,2.23875,2008-11-21,4.021
2008-11-18,1.2690,2.21750,2008-11-24,3.97
2008-11-19,1.2595,2.17250,2008-11-25,3.937
2008-11-20,1.2525,2.15313,2008-11-26,3.901
2008-11-21,1.2531,2.15750,2008-11-27,3.879
2008-11-24,1.2890,2.16875,2008-11-28,3.853
2008-11-25,1.3030,2.19625,2008-12-01,3.816
2008-11-26,1.2828,2.18125,2008-12-02,3.786
2008-11-27,#N/A,2.20250,2008-12-03,3.743
2008-11-28,1.2694,2.21688,2008-12-04,3.669
2008-12-01,1.2634,2.22000,2008-12-05,3.563
2008-12-02,1.2724,2.21000,2008-12-08,3.488
2008-12-03,1.2669,2.20125,2008-12-09,3.428
2008-12-04,1.2840,2.19250,2008-12-10,3.376
2008-12-05,1.2654,2.18563,2008-12-11,3.329
2008-12-08,1.2942,2.18938,2008-12-12,3.282
2008-12-09,1.2937,2.16375,2008-12-15,3.243
2008-12-10,1.3024,2.09875,2008-12-16,3.204
2008-12-11,1.3294,1.99625,2008-12-17,3.155
2008-12-12,1.3349,1.92125,2008-12-18,3.125
2008-12-15,1.3664,1.87125,2008-12-19,3.082
2008-12-16,1.3810,1.84750,2008-12-22,3.053
2008-12-17,1.4358,1.57750,2008-12-23,3.019
2008-12-18,1.4298,1.52500,2008-12-24,2.991
2008-12-19,1.3875,1.49750,2008-12-29,2.973
2008-12-22,1.3952,1.46625,2008-12-30,2.928
2008-12-23,1.3966,1.46625,2008-12-31,2.892
2008-12-24,1.3964,1.46750,,
2008-12-25,#N/A,#N/A,,
2008-12-26,1.4062,#N/A,,
2008-12-29,1.4232,1.45875,,
2008-12-30,1.4085,1.43500,,
2008-12-31,1.3919,1.42500,,
2009-01-01,#N/A,#N/A,2009-01-02,2.859
2009-01-02,1.3946,1.41250,2009-01-05,2.822
2009-01-05,1.3576,1.42125,2009-01-06,2.797
2009-01-06,1.3445,1.41125,2009-01-07,2.762
2009-01-07,1.3718,1.39750,2009-01-08,2.729
2009-01-08,1.3714,1.35375,2009-01-09,2.692
2009-01-09,1.3495,1.26000,2009-01-12,2.653
2009-01-12,1.3347,1.16000,2009-01-13,2.612
2009-01-13,1.3198,1.09438,2009-01-14,2.572
2009-01-14,1.3174,1.08250,2009-01-15,2.51
2009-01-15,1.3094,1.08563,2009-01-16,2.453
2009-01-16,1.3244,1.14250,2009-01-19,2.41
2009-01-19,#N/A,1.13250,2009-01-20,2.37
2009-01-20,1.2946,1.12250,2009-01-21,2.312
2009-01-21,1.2870,1.12500,2009-01-22,2.254
2009-01-22,1.2955,1.15938,2009-01-23,2.199
2009-01-23,1.2849,1.16938,2009-01-26,2.149
2009-01-26,1.3123,1.18375,2009-01-27,2.13
2009-01-27,1.3159,1.18438,2009-01-28,2.115
2009-01-28,1.3244,1.17438,2009-01-29,2.101
2009-01-29,1.2988,1.17000,2009-01-30,2.086
2009-01-30,1.2804,1.18438,2009-02-02,2.077
2009-02-02,1.2808,1.22500,2009-02-03,2.064
2009-02-03,1.3010,1.23375,2009-02-04,2.053
2009-02-04,1.2857,1.23563,2009-02-05,2.039
2009-02-05,1.2838,1.24125,2009-02-06,2.022
2009-02-06,1.2874,1.24125,2009-02-09,2.005
2009-02-09,1.3064,1.22813,2009-02-10,1.989
2009-02-10,1.2966,1.22188,2009-02-11,1.975
2009-02-11,1.2893,1.23125,2009-02-12,1.959
2009-02-12,1.2822,1.23438,2009-02-13,1.943
2009-02-13,1.2879,1.23750,2009-02-16,1.927
2009-02-16,#N/A,1.24563,2009-02-17,1.912
2009-02-17,1.2571,1.24563,2009-02-18,1.9
2009-02-18,1.2547,1.25125,2009-02-19,1.888
2009-02-19,1.2675,1.25063,2009-02-20,1.875
2009-02-20,1.2690,1.24875,2009-02-23,1.867
2009-02-23,1.2747,1.24875,2009-02-24,1.858
2009-02-24,1.2742,1.25000,2009-02-25,1.848
2009-02-25,1.2731,1.25625,2009-02-26,1.835
2009-02-26,1.2764,1.26125,2009-02-27,1.825
2009-02-27,1.2662,1.26438,2009-03-02,1.811
2009-03-02,1.2580,1.26625,2009-03-03,1.799
2009-03-03,1.2549,1.27125,2009-03-04,1.778
2009-03-04,1.2607,1.27663,2009-03-05,1.757
2009-03-05,1.2565,1.28375,2009-03-06,1.726
2009-03-06,1.2674,1.29250,2009-03-09,1.703
2009-03-09,1.2636,1.31250,2009-03-10,1.687
2009-03-10,1.2752,1.33125,2009-03-11,1.663
2009-03-11,1.2774,1.32594,2009-03-12,1.65
2009-03-12,1.2799,1.32000,2009-03-13,1.64
2009-03-13,1.2891,1.31563,2009-03-16,1.629
2009-03-16,1.2997,1.30875,2009-03-17,1.614
2009-03-17,1.2972,1.29938,2009-03-18,1.602
2009-03-18,1.3110,1.28750,2009-03-19,1.584
2009-03-19,1.3730,1.22688,2009-03-20,1.574
2009-03-20,1.3566,1.22281,2009-03-23,1.56
2009-03-23,1.3569,1.22219,2009-03-24,1.556
2009-03-24,1.3524,1.22625,2009-03-25,1.548
2009-03-25,1.3539,1.22750,2009-03-26,1.538
2009-03-26,1.3560,1.23188,2009-03-27,1.531
2009-03-27,1.3306,1.22000,2009-03-30,1.52
2009-03-30,1.3146,1.20750,2009-03-31,1.51
2009-03-31,1.3261,1.19188,2009-04-01,1.498
2009-04-01,1.3223,1.17688,2009-04-02,1.483
2009-04-02,1.3458,1.16594,2009-04-03,1.479
2009-04-03,1.3447,1.16094,2009-04-06,1.466
2009-04-06,1.3363,1.15688,2009-04-07,1.453
2009-04-07,1.3282,1.14938,2009-04-08,1.445
2009-04-08,1.3288,1.13875,2009-04-09,1.435
2009-04-09,1.3149,1.13125,2009-04-14,1.423
2009-04-10,1.3143,#N/A,2009-04-15,1.415
2009-04-13,1.3354,#N/A,2009-04-16,1.41
2009-04-14,1.3277,1.12188,2009-04-17,1.405
2009-04-15,1.3182,1.11250,2009-04-20,1.405
2009-04-16,1.3197,1.10688,2009-04-21,1.405
2009-04-17,1.3030,1.10188,2009-04-22,1.405
2009-04-20,1.2903,1.10063,2009-04-23,1.406
2009-04-21,1.2978,1.10000,2009-04-24,1.4
2009-04-22,1.3012,1.09938,2009-04-27,1.392
2009-04-23,1.3048,1.09188,2009-04-28,1.384
2009-04-24,1.3277,1.07250,2009-04-29,1.372
2009-04-27,1.3136,1.05375,2009-04-30,1.365
2009-04-28,1.3061,1.03938,2009-05-04,1.354
2009-04-29,1.3324,1.02750,2009-05-05,1.344
2009-04-30,1.3244,1.01625,2009-05-06,1.334
2009-05-01,1.3267,1.00688,2009-05-07,1.327
2009-05-04,1.3365,#N/A,2009-05-08,1.313
2009-05-05,1.3375,0.98625,2009-05-11,1.299
2009-05-06,1.3313,0.97375,2009-05-12,1.291
2009-05-07,1.3411,0.95625,2009-05-13,1.281
2009-05-08,1.3494,0.93750,2009-05-14,1.266
2009-05-11,1.3620,0.92000,2009-05-15,1.25
2009-05-12,1.3638,0.90563,2009-05-18,1.244
2009-05-13,1.3612,0.88313,2009-05-19,1.237
2009-05-14,1.3608,0.85438,2009-05-20,1.244
2009-05-15,1.3539,0.82563,2009-05-21,1.252
2009-05-18,1.3503,0.78500,2009-05-22,1.259
2009-05-19,1.3608,0.75250,2009-05-25,1.264
2009-05-20,1.3765,0.71625,2009-05-26,1.266
2009-05-21,1.3804,0.66125,2009-05-27,1.27
2009-05-22,1.4005,0.66000,2009-05-28,1.27
2009-05-25,#N/A,#N/A,2009-05-29,1.269
2009-05-26,1.3992,0.66375,2009-06-01,1.266
2009-05-27,1.3924,0.67375,2009-06-02,1.262
2009-05-28,1.3948,0.66750,2009-06-03,1.26
2009-05-29,1.4126,0.65625,2009-06-04,1.26
2009-06-01,1.4192,0.65000,2009-06-05,1.268
2009-06-02,1.4270,0.64625,2009-06-08,1.281
2009-06-03,1.4194,0.63688,2009-06-09,1.286
2009-06-04,1.4187,0.62938,2009-06-10,1.283
2009-06-05,1.3990,0.63250,2009-06-11,1.277
2009-06-08,1.3884,0.65000,2009-06-12,1.268
2009-06-09,1.4014,0.64750,2009-06-15,1.26
2009-06-10,1.3983,0.63875,2009-06-16,1.252
2009-06-11,1.4093,0.62938,2009-06-17,1.244
2009-06-12,1.4040,0.62438,2009-06-18,1.235
2009-06-15,1.3784,0.61438,2009-06-19,1.224
2009-06-16,1.3878,0.61313,2009-06-22,1.215
2009-06-17,1.3850,0.61000,2009-06-23,1.206
2009-06-18,1.3978,0.60875,2009-06-24,1.195
2009-06-19,1.3998,0.61188,2009-06-25,1.145
2009-06-22,1.3846,0.61000,2009-06-26,1.12
2009-06-23,1.4035,0.60750,2009-06-29,1.108
2009-06-24,1.4015,0.60438,2009-06-30,1.099
2009-06-25,1.3953,0.60125,2009-07-01,1.085
2009-06-26,1.4056,0.59750,2009-07-02,1.072
2009-06-29,1.4058,0.59688,2009-07-03,1.059
2009-06-30,1.4020,0.59500,2009-07-06,1.048
2009-07-01,1.4186,0.58750,2009-07-07,1.044
2009-07-02,1.4018,0.57750,2009-07-08,1.029
2009-07-03,1.3991,0.55875,2009-07-09,1.018
2009-07-06,1.3938,0.54813,2009-07-10,1.007
2009-07-07,1.3965,0.53750,2009-07-13,0.996
2009-07-08,1.3852,0.52500,2009-07-14,0.985
2009-07-09,1.4026,0.51000,2009-07-15,0.979
2009-07-10,1.3926,0.50500,2009-07-16,0.969
2009-07-13,1.3973,0.50938,2009-07-17,0.954
2009-07-14,1.3971,0.51313,2009-07-20,0.944
2009-07-15,1.4116,0.51375,2009-07-21,0.937
2009-07-16,1.4115,0.51000,2009-07-22,0.933
2009-07-17,1.4120,0.50375,2009-07-23,0.927
2009-07-20,1.4211,0.50500,2009-07-24,0.921
2009-07-21,1.4196,0.50313,2009-07-27,0.914
2009-07-22,1.4220,0.50188,2009-07-28,0.908
2009-07-23,1.4266,0.50375,2009-07-29,0.903
2009-07-24,1.4213,0.50188,2009-07-30,0.899
2009-07-27,1.4212,0.49625,2009-07-31,0.893
2009-07-28,1.4215,0.49125,2009-08-03,0.886
2009-07-29,1.4033,0.48750,2009-08-04,0.884
2009-07-30,1.4066,0.48313,2009-08-05,0.884
2009-07-31,1.4279,0.47938,2009-08-06,0.883
2009-08-03,1.4416,0.47188,2009-08-07,0.881
2009-08-04,1.4400,0.47063,2009-08-10,0.884
2009-08-05,1.4391,0.46813,2009-08-11,0.883
2009-08-06,1.4357,0.46438,2009-08-12,0.879
2009-08-07,1.4180,0.46125,2009-08-13,0.873
2009-08-10,1.4143,0.45875,2009-08-14,0.869
2009-08-11,1.4141,0.45438,2009-08-17,0.861
2009-08-12,1.4215,0.44969,2009-08-18,0.859
2009-08-13,1.4283,0.44000,2009-08-19,0.854
2009-08-14,1.4216,0.42938,2009-08-20,0.851
2009-08-17,1.4088,0.43125,2009-08-21,0.849
2009-08-18,1.4075,0.42500,2009-08-24,0.843
2009-08-19,1.4262,0.41875,2009-08-25,0.838
2009-08-20,1.4235,0.40688,2009-08-26,0.834
2009-08-21,1.4305,0.39313,2009-08-27,0.829
2009-08-24,1.4320,0.38688,2009-08-28,0.825
2009-08-25,1.4350,0.38000,2009-08-31,0.821
2009-08-26,1.4230,0.37188,2009-09-01,0.819
2009-08-27,1.4272,0.36063,2009-09-02,0.813
2009-08-28,1.4358,0.34750,2009-09-03,0.809
2009-08-31,1.4354,#N/A,2009-09-04,0.803
2009-09-01,1.4235,0.33438,2009-09-07,0.797
2009-09-02,1.4246,0.33000,2009-09-08,0.788
2009-09-03,1.4278,0.32188,2009-09-09,0.781
2009-09-04,1.4278,0.31438,2009-09-10,0.778
2009-09-07,#N/A,0.30875,2009-09-11,0.773
2009-09-08,1.4497,0.30188,2009-09-14,0.771
2009-09-09,1.4573,0.29869,2009-09-15,0.77
2009-09-10,1.4568,0.29969,2009-09-16,0.768
2009-09-11,1.4586,0.29900,2009-09-17,0.766
2009-09-14,1.4613,0.29500,2009-09-18,0.762
2009-09-15,1.4617,0.29338,2009-09-21,0.758
2009-09-16,1.4698,0.29188,2009-09-22,0.755
2009-09-17,1.4735,0.29188,2009-09-23,0.749
2009-09-18,1.4704,0.28938,2009-09-24,0.743
2009-09-21,1.4692,0.28938,2009-09-25,0.741
2009-09-22,1.4795,0.28563,2009-09-28,0.739
2009-09-23,1.4752,0.28500,2009-09-29,0.75
2009-09-24,1.4696,0.28313,2009-09-30,0.753
2009-09-25,1.4682,0.28250,2009-10-01,0.754
2009-09-28,1.4650,0.28250,2009-10-02,0.752
2009-09-29,1.4553,0.28969,2009-10-05,0.746
2009-09-30,1.4630,0.28688,2009-10-06,0.744
2009-10-01,1.4532,0.28438,2009-10-07,0.74
2009-10-02,1.4590,0.28406,2009-10-08,0.741
2009-10-05,1.4647,0.28406,2009-10-09,0.743
2009-10-06,1.4744,0.28406,2009-10-12,0.743
2009-10-07,1.4675,0.28438,2009-10-13,0.742
2009-10-08,1.4777,0.28438,2009-10-14,0.742
2009-10-09,1.4715,0.28438,2009-10-15,0.74
2009-10-12,#N/A,0.28438,2009-10-16,0.739
2009-10-13,1.4839,0.28438,2009-10-19,0.739
2009-10-14,1.4899,0.28406,2009-10-20,0.737
2009-10-15,1.4945,0.28406,2009-10-21,0.735
2009-10-16,1.4889,0.28406,2009-10-22,0.733
2009-10-19,1.4947,0.28338,2009-10-23,0.73
2009-10-20,1.4905,0.28313,2009-10-26,0.731
2009-10-21,1.5009,0.28344,2009-10-27,0.728
2009-10-22,1.5003,0.28219,2009-10-28,0.724
2009-10-23,1.5029,0.28188,2009-10-29,0.722
2009-10-26,1.4941,0.28063,2009-10-30,0.72
2009-10-27,1.4821,0.28063,2009-11-02,0.722
2009-10-28,1.4763,0.28063,2009-11-03,0.72
2009-10-29,1.4819,0.28063,2009-11-04,0.719
2009-10-30,1.4755,0.28063,2009-11-05,0.716
2009-11-02,1.4828,0.27938,2009-11-06,0.716
2009-11-03,1.4658,0.27813,2009-11-09,0.715
2009-11-04,1.4836,0.27750,2009-11-10,0.715
2009-11-05,1.4857,0.27531,2009-11-11,0.715
2009-11-06,1.4835,0.27406,2009-11-12,0.714
2009-11-09,1.4999,0.27250,2009-11-13,0.714
2009-11-10,1.4960,0.27250,2009-11-16,0.714
2009-11-11,#N/A,0.27250,2009-11-17,0.715
2009-11-12,1.4865,0.27250,2009-11-18,0.715
2009-11-13,1.4886,0.27250,2009-11-19,0.715
2009-11-16,1.4977,0.27125,2009-11-20,0.714
2009-11-17,1.4830,0.27031,2009-11-23,0.715
2009-11-18,1.4990,0.26906,2009-11-24,0.716
2009-11-19,1.4905,0.26656,2009-11-25,0.716
2009-11-20,1.4870,0.26219,2009-11-26,0.717
2009-11-23,1.4968,0.26188,2009-11-27,0.718
2009-11-24,1.4937,0.26063,2009-11-30,0.719
2009-11-25,1.5085,0.25563,2009-12-01,0.72
2009-11-26,#N/A,0.25438,2009-12-02,0.721
2009-11-27,1.4963,0.25563,2009-12-03,0.72
2009-11-30,1.4994,0.25656,2009-12-04,0.718
2009-12-01,1.5100,0.25531,2009-12-07,0.717
2009-12-02,1.5059,0.25500,2009-12-08,0.716
2009-12-03,1.5081,0.25531,2009-12-09,0.715
2009-12-04,1.4885,0.25656,2009-12-10,0.714
2009-12-07,1.4820,0.25656,2009-12-11,0.714
2009-12-08,1.4741,0.25594,2009-12-14,0.715
2009-12-09,1.4725,0.25519,2009-12-15,0.715
2009-12-10,1.4716,0.25425,2009-12-16,0.715
2009-12-11,1.4601,0.25363,2009-12-17,0.712
2009-12-14,1.4645,0.25375,2009-12-18,0.71
2009-12-15,1.4514,0.25344,2009-12-21,0.709
2009-12-16,1.4577,0.25375,2009-12-22,0.708
2009-12-17,1.4317,0.25338,2009-12-23,0.706
2009-12-18,1.4281,0.25125,2009-12-24,0.707
2009-12-21,1.4319,0.24875,2009-12-28,0.706
2009-12-22,1.4243,0.24875,2009-12-29,0.707
2009-12-23,1.4341,0.25063,2009-12-30,0.7
2009-12-24,1.4367,0.25063,2009-12-31,0.7
2009-12-25,#N/A,#N/A,,
2009-12-28,1.4392,#N/A,,
2009-12-29,1.4356,0.25063,,
2009-12-30,1.4316,0.25063,,
2009-12-31,1.4332,0.25063,,
2010-01-01,#N/A,#N/A,2010-01-04,0.7
2010-01-04,1.4419,0.25438,2010-01-05,0.699
2010-01-05,1.4402,0.25250,2010-01-06,0.694
2010-01-06,1.4404,0.25000,2010-01-07,0.692
2010-01-07,1.4314,0.24938,2010-01-08,0.691
2010-01-08,1.4357,0.25125,2010-01-11,0.689
2010-01-11,1.4536,0.25125,2010-01-12,0.685
2010-01-12,1.4523,0.25125,2010-01-13,0.684
2010-01-13,1.4492,0.25125,2010-01-14,0.682
2010-01-14,1.4478,0.25125,2010-01-15,0.68
2010-01-15,1.4376,0.25125,2010-01-18,0.677
2010-01-18,#N/A,0.24875,2010-01-19,0.675
2010-01-19,1.4269,0.24900,2010-01-20,0.674
2010-01-20,1.4094,0.24888,2010-01-21,0.672
2010-01-21,1.4106,0.24888,2010-01-22,0.67
2010-01-22,1.4154,0.24906,2010-01-25,0.669
2010-01-25,1.4146,0.24875,2010-01-26,0.667
2010-01-26,1.4063,0.24875,2010-01-27,0.665
2010-01-27,1.4053,0.24875,2010-01-28,0.665
2010-01-28,1.3993,0.24875,2010-01-29,0.665
2010-01-29,1.3870,0.24906,2010-02-01,0.665
2010-02-01,1.3904,0.24906,2010-02-02,0.665
2010-02-02,1.3955,0.25031,2010-02-03,0.665
2010-02-03,1.3907,0.24906,2010-02-04,0.665
2010-02-04,1.3759,0.24875,2010-02-05,0.663
2010-02-05,1.3608,0.24969,2010-02-08,0.661
2010-02-08,1.3699,0.25000,2010-02-09,0.661
2010-02-09,1.3795,0.25000,2010-02-10,0.662
2010-02-10,1.3722,0.25000,2010-02-11,0.662
2010-02-11,1.3640,0.25000,2010-02-12,0.663
2010-02-12,1.3625,0.25000,2010-02-15,0.661
2010-02-15,#N/A,0.25000,2010-02-16,0.663
2010-02-16,1.3742,0.25000,2010-02-17,0.662
2010-02-17,1.3623,0.25063,2010-02-18,0.66
2010-02-18,1.3563,0.25125,2010-02-19,0.661
2010-02-19,1.3538,0.25194,2010-02-22,0.661
2010-02-22,1.3590,0.25219,2010-02-23,0.661
2010-02-23,1.3537,0.25194,2010-02-24,0.659
2010-02-24,1.3576,0.25194,2010-02-25,0.658
2010-02-25,1.3476,0.25194,2010-02-26,0.656
2010-02-26,1.3660,0.25169,2010-03-01,0.655
2010-03-01,1.3516,0.25169,2010-03-02,0.655
2010-03-02,1.3564,0.25194,2010-03-03,0.655
2010-03-03,1.3731,0.25194,2010-03-04,0.654
2010-03-04,1.3571,0.25219,2010-03-05,0.653
2010-03-05,1.3608,0.25363,2010-03-08,0.652
2010-03-08,1.3613,0.25425,2010-03-09,0.652
2010-03-09,1.3586,0.25550,2010-03-10,0.651
2010-03-10,1.3658,0.25563,2010-03-11,0.65
2010-03-11,1.3674,0.25703,2010-03-12,0.649
2010-03-12,1.3753,0.25719,2010-03-15,0.646
2010-03-15,1.3652,0.25763,2010-03-16,0.646
2010-03-16,1.3758,0.26088,2010-03-17,0.644
2010-03-17,1.3739,0.26638,2010-03-18,0.643
2010-03-18,1.3603,0.27100,2010-03-19,0.642
2010-03-19,1.3530,0.27750,2010-03-22,0.639
2010-03-22,1.3531,0.28188,2010-03-23,0.637
2010-03-23,1.3535,0.28353,2010-03-24,0.636
2010-03-24,1.3347,0.28491,2010-03-25,0.635
2010-03-25,1.3344,0.28781,2010-03-26,0.636
2010-03-26,1.3398,0.28875,2010-03-29,0.635
2010-03-29,1.3465,0.29013,2010-03-30,0.635
2010-03-30,1.3409,0.29088,2010-03-31,0.634
2010-03-31,1.3526,0.29150,2010-04-01,0.635
2010-04-01,1.3569,0.29150,2010-04-02,
2010-04-02,1.3487,#N/A,2010-04-05,
2010-04-05,1.3486,#N/A,2010-04-06,0.638
2010-04-06,1.3378,0.29488,2010-04-07,0.639
2010-04-07,1.3364,0.29525,2010-04-08,0.64
2010-04-08,1.3360,0.29400,2010-04-09,0.641
2010-04-09,1.3468,0.29781,2010-04-12,0.642
2010-04-12,1.3587,0.30041,2010-04-13,0.644
2010-04-13,1.3592,0.30281,2010-04-14,0.644
2010-04-14,1.3666,0.30375,2010-04-15,0.644
2010-04-15,1.3540,0.30438,2010-04-16,0.644
2010-04-16,1.3487,0.30531,2010-04-19,0.643
2010-04-19,1.3458,0.30531,2010-04-20,0.642
2010-04-20,1.3446,0.30719,2010-04-21,0.642
2010-04-21,1.3383,0.31281,2010-04-22,0.644
2010-04-22,1.3298,0.31578,2010-04-23,0.645
2010-04-23,1.3360,0.32063,2010-04-26,0.645
2010-04-26,1.3336,0.32375,2010-04-27,0.646
2010-04-27,1.3230,0.32781,2010-04-28,0.654
2010-04-28,1.3130,0.33781,2010-04-29,0.659
2010-04-29,1.3243,0.34438,2010-04-30,0.663
2010-04-30,1.3302,0.34656,2010-05-03,0.665
2010-05-03,1.3183,#N/A,2010-05-04,0.668
2010-05-04,1.3037,0.35313,2010-05-05,0.672
2010-05-05,1.2890,0.36016,2010-05-06,0.677
2010-05-06,1.2689,0.37359,2010-05-07,0.682
2010-05-07,1.2721,0.42813,2010-05-10,0.682
2010-05-10,1.2861,0.42125,2010-05-11,0.682
2010-05-11,1.2715,0.42281,2010-05-12,0.682
2010-05-12,1.2642,0.43019,2010-05-13,0.683
2010-05-13,1.2568,0.43588,2010-05-14,0.684
2010-05-14,1.2390,0.44506,2010-05-17,0.685
2010-05-17,1.2299,0.46000,2010-05-18,0.688
2010-05-18,1.2358,0.46469,2010-05-19,0.69
2010-05-19,1.2317,0.47750,2010-05-20,0.692
2010-05-20,1.2370,0.48406,2010-05-21,0.695
2010-05-21,1.2575,0.49688,2010-05-24,0.697
2010-05-24,1.2406,0.50969,2010-05-25,0.697
2010-05-25,1.2279,0.53625,2010-05-26,0.697
2010-05-26,1.2224,0.53781,2010-05-27,0.699
2010-05-27,1.2370,0.53844,2010-05-28,0.699
2010-05-28,1.2369,0.53625,2010-05-31,0.701
2010-05-31,#N/A,#N/A,2010-06-01,0.702
2010-06-01,1.2266,0.53625,2010-06-02,0.704
2010-06-02,1.2206,0.53750,2010-06-03,0.706
2010-06-03,1.2193,0.53781,2010-06-04,0.707
2010-06-04,1.1998,0.53656,2010-06-07,0.711
2010-06-07,1.1959,0.53719,2010-06-08,0.713
2010-06-08,1.1995,0.53688,2010-06-09,0.715
2010-06-09,1.2045,0.53656,2010-06-10,0.718
2010-06-10,1.2111,0.53644,2010-06-11,0.719
2010-06-11,1.2077,0.53706,2010-06-14,0.72
2010-06-14,1.2277,0.53706,2010-06-15,0.723
2010-06-15,1.2327,0.53894,2010-06-16,0.727
2010-06-16,1.2323,0.53894,2010-06-17,0.729
2010-06-17,1.2365,0.53925,2010-06-18,0.732
2010-06-18,1.2360,0.53819,2010-06-21,0.733
2010-06-21,1.2385,0.53838,2010-06-22,0.737
2010-06-22,1.2303,0.53825,2010-06-23,0.739
2010-06-23,1.2310,0.53825,2010-06-24,0.742
2010-06-24,1.2288,0.53719,2010-06-25,0.748
2010-06-25,1.2332,0.53469,2010-06-28,0.754
2010-06-28,1.2316,0.53344,2010-06-29,0.761
2010-06-29,1.2187,0.53300,2010-06-30,0.767
2010-06-30,1.2291,0.53394,2010-07-01,0.782
2010-07-01,1.2464,0.53331,2010-07-02,0.79
2010-07-02,1.2577,0.53363,2010-07-05,0.793
2010-07-05,#N/A,0.53125,2010-07-06,0.797
2010-07-06,1.2646,0.53113,2010-07-07,0.802
2010-07-07,1.2594,0.52988,2010-07-08,0.81
2010-07-08,1.2683,0.52750,2010-07-09,0.822
2010-07-09,1.2639,0.52681,2010-07-12,0.827
2010-07-12,1.2573,0.52556,2010-07-13,0.835
2010-07-13,1.2719,0.52594,2010-07-14,0.84
